Season,Mapped ESPN Team Name,Seed,Net Rating,Adjusted Tempo,Adjusted Offensive Efficiency,Avg Possession Length (Offense),eFGPct,TOPct,ORPct,FTRate,Off3PtFG,FTPct,Bench,Adjusted Defensive Efficiency,Avg Possession Length (Defense),DefFT,cinderella
2026,UMBC,16,-1.7000000000000028,66.2,108.2,17.4,53.9279385705848,14.0898539360107,25.1046025104602,33.7861783815712,31.2859036676977,76.3986013986014,29.55,109.9,18.7,14.7130946542423,0
2012,Norfolk State,15,-1.7999999999999972,66.6,100.9,17.4,49.4361,21.1062,33.3189,42.4275,23.497,65.9494,32.96,102.7,17.9,21.3108,0
2026,Tennessee State,15,-1.8000000000000114,70.2,109.1,16.7,50.1111111111111,16.5446096202039,34.9250936329588,33.5,24.6466431095406,76.2852404643449,26.92,110.9,17.4,22.714552238806,0
2026,Furman,15,-1.9000000000000057,65.9,107.5,18.2,54.7929665343165,17.8420475188403,30.95703125,32.1043675553035,35.0666093682853,69.7879858657244,32.82,109.4,17.6,16.8529280286097,0
2014,Wofford,15,-2,60.5,100.6,19.8,48.7662,16.3848,30.936,33.0043,25.8647,66.5421,28.68,102.6,18.5,21.4513,0
2013,Long Island University,16,-2.0999999999999943,67.3,110.5,16.8,54.374,20.2729,35.248,45.5736,27.5682,69.0805,28.59,112.6,17.4,16.9177,0
2026,Siena,16,-2.1000000000000085,64.6,107.1,19.2,50.557917109458,16.0021883334473,31.9188191881919,34.2189160467588,22.8940783986656,76.8633540372671,24.29,109.2,18.2,16.8831168831169,0
2015,Lafayette,16,-2.1999999999999886,64.6,112.9,18,55.8059,17.0661,27.673,30.3871,32.1199,76.616,26.07,115.1,18.9,15.2369,0
2007,Central Connecticut,16,-2.200000000000003,63.3,104.1,NA,50.5488,20.9861,35.6236,37.7607,33.5324,72.9651,18.32,106.3,NA,16.2656,0
2008,UT Arlington,16,-2.299999999999997,68.6,101.3,NA,52.3087,23.9639,32.7103,41.3662,24.3669,67.1254,34.23,103.6,NA,21.4565,0
2002,Florida Atlantic,15,-2.5,70.2,99.6,NA,46.6045,20.7812,39.8361,30.8968,24.0437,66.7785,NA,102.1,NA,20.7216,0
2005,Fairleigh Dickinson,16,-2.5,68.6,102.7,NA,50.5222,19.8251,34.7422,32.846,26.8904,66.6137,NA,105.2,NA,19.4702,0
2004,Liberty,16,-2.5,67.5,98.3,NA,47.8371,22.8269,36.2377,33.2584,26.6382,68.0743,NA,100.8,NA,18.8399,0
2007,Eastern Kentucky,16,-2.5999999999999943,61.3,102.7,NA,54.6696,21.2987,28.0856,28.5896,37.1852,67.5556,23.68,105.3,NA,15.2687,0
2005,UCF,15,-2.5999999999999943,60.1,105,NA,53.776,23.1284,39.1022,36.9141,36.8601,70.3704,NA,107.6,NA,21.9847,0
2005,Montana,16,-2.6999999999999886,68.2,99.9,NA,51.7011,24.1049,32.6974,46.2308,25.5825,67.3882,NA,102.6,NA,17.5161,0
2002,Boston University,16,-2.700000000000003,64.5,101.3,NA,48.0758,19.7274,34.9023,36.8421,28.3652,68.8172,NA,104,NA,21.8368,0
2007,Weber State,15,-2.700000000000003,65.2,102.1,NA,53.838,23.417,31.9774,52.7465,23.7814,67.0227,33.38,104.8,NA,18.6149,0
2012,Western Kentucky,16,-2.700000000000003,67.9,97.8,16.8,44.3449,22.2635,33.8685,40.1228,25.7482,68.75,34.7,100.5,18,22.7444,0
2007,Niagara,16,-2.799999999999997,68.3,107.2,NA,48.2824,18.921,38.6782,38.7765,30.9721,73.0583,24.01,110,NA,16.7497,0
2019,Iona,16,-2.799999999999997,70.6,106.9,16.3,53.0047443331576,17.326220240465,25.1989389920424,36.8476541908276,35.1895734597156,74.5350500715308,22.82,109.7,17.6,15.7097288676236,0
2009,Alabama State,16,-2.8999999999999915,63.6,100.7,NA,51.0916,19.0814,33.4343,35.9006,24.344,63.0068,32.88,103.6,NA,20.6099,0
2024,Saint Peter's,15,-3,64.1,98.4,19.4,44.6418499717992,19.2878072651536,34.581881533101,38.0146644106035,26.8505079825835,71.8100890207715,37.21,101.4,17.2,24.1311796377876,0
2021,Hartford,16,-3,66.9,97,18.6,49.9233716475096,19.6182231495033,24.6835443037975,28.5823754789272,34.203821656051,71.5817694369973,25.49,100,17.2,14.5371577574967,0
2019,North Dakota State,16,-3.1999999999999886,65,107.4,19.2,53.5437430786268,15.7476751815734,20.7421503330162,32.2259136212625,40.0671986560269,76.8041237113402,36.59,110.6,17.1,15.5419222903885,0
2026,Howard,16,-3.200000000000003,69,103.1,17.2,50.6161429451633,19.8135342826284,36.6182572614108,44.177449168207,26.6206896551724,74.1980474198047,27.63,106.3,17.4,21.9226856561546,0
2006,Southern,16,-3.3999999999999915,64.8,96.2,NA,47.7741,24.6006,36.8813,32.3317,20.4969,64.716,NA,99.6,NA,21.1594,0
2023,Howard,16,-3.4000000000000057,69,103.5,17.1,51.8318965517241,22.9111101394779,33.7272727272727,32.1659482758621,31.9148936170213,71.356783919598,36.28,106.9,16.5,18.8325521942906,0
2015,Texas Southern,15,-3.8000000000000114,63.3,104.1,18.7,49.4837,19.6853,33.7907,46.7935,23.221800000000002,66.0859,32.25,107.9,18.2,17.9799,0
2017,Mount St. Mary's,16,-3.9000000000000057,66.8,99.5,18.5,50.9610520991401,19.1309987029831,23.0769230769231,32.3722812341932,32.011447260834,67.34375,25,103.4,16.6,17.7041228779305,0
2014,Mount St. Mary's,16,-3.9000000000000057,68.2,107.8,17.2,51.5341,16.6626,27.8438,36.7135,35.4633,73.9377,26.01,111.7,16.9,19.1348,0
2017,Texas Southern,16,-4,68.6,103.5,17.2,48.0168567178979,16.5931120238908,31.4756671899529,44.2240951908775,23.7177015040494,73.542600896861,34.38,107.5,17.2,18.3176100628931,0
2004,Monmouth,15,-4,66,98.1,NA,48.2797,19.4948,27.3515,38.4573,31.4248,74.026,NA,102.1,NA,18.0593,0
2026,Long Island University,16,-4,67.8,105.6,17.2,53.2972694487378,19.0091174952692,34.2806394316163,34.7243688820196,24.1762604208019,66.7655786350148,21.99,109.6,17.8,19.106699751861,0
2009,Chattanooga,16,-4.1000000000000085,69.5,104.3,NA,50.4285,21.4887,33.6182,46.2775,32.4888,65.2778,27.56,108.4,NA,16.0392,0
2019,Prairie View A&M,16,-4.1000000000000085,71.1,102.1,16.7,49.024024024024,17.3696011687956,29.6411856474259,43.0930930930931,25.8051846032993,68.1765389082462,31.12,106.2,16.9,23.8114423851732,0
2019,Fairleigh Dickinson,16,-4.200000000000003,66.8,106.5,18.2,54.2377545404513,19.7359384185975,29.5411089866157,35.663181067694,31.4950980392157,73.6111111111111,20.12,110.7,17.1,16.5560165975104,0
2011,Hampton,16,-4.299999999999997,66.1,94.4,17,45.8893,18.1069,29.1066,41.2752,28.7671,64.4986,25.22,98.7,18.6,22.0727,0
2017,UC Davis,16,-4.400000000000006,68.9,97.8,17.1,48.3879492600423,20.25411411693,29.0322580645161,40.8033826638478,26.1813537675607,67.0984455958549,29.91,102.2,17.4,19.5183776932826,0
2021,Texas Southern,16,-4.400000000000006,71.5,99.8,16.2,47.6736345246123,20.7650273224044,32.3687031082529,38.5030343897505,18.4818481848185,70.753064798599,32.71,104.2,16.4,20.355504587156,0
2025,SIU Edwardsville,16,-4.5,66.2,101.8,17.6,48.5074626865672,17.2387035157882,31.3157894736842,33.1122166943062,30.4448563484708,67.2787979966611,25.56,106.3,18,19.6504487482286,0
2011,Little Rock,16,-4.5,64.1,101.1,18.9,47.7876,17.8957,28.9806,42.5332,30.477,69.7009,39.27,105.6,18,24.1991,0
2002,Montana,15,-4.5,68.5,102.4,NA,51.4085,21.1651,28.5862,43.5339,28.4608,67.6471,NA,106.9,NA,21.8428,0
2021,Norfolk State,16,-4.5,67.5,99.1,17.6,48.6813186813187,17.5747453317083,27.7647058823529,37.0695970695971,32.1873147599289,70.7509881422925,40.63,103.6,16.2,23.2088181261482,0
2024,Stetson,16,-4.5,66.5,109.8,18.4,52.8343423225096,16.1920649549119,27.5665399239544,31.810676940011,34.561626429479,76.2975778546713,22.03,114.3,17.5,15.1652892561983,0
2021,App State,16,-4.699999999999989,65.5,98.4,18.4,46.9380654140571,17.6625217827923,28.1995661605206,32.7070285316632,36.056838365897,72.3404255319149,26.15,103.1,17.8,14.5981087470449,0
2024,Montana State,16,-4.700000000000003,69,103.5,17.6,54.171270718232,16.74329544569,20.5426356589147,30.5524861878453,35.1522842639594,72.875226039783,25.36,108.2,17.4,20.1923076923077,0
2005,Delaware State,16,-4.900000000000006,59.3,102.3,NA,48.8013,22.0473,33.5471,42.0189,31.2775,74.4745,NA,107.2,NA,18.0747,0
2014,Coastal Carolina,16,-5,65.6,98.2,17.8,47.9989,20.1726,34.1895,38.5569,24.9655,69.0058,30.44,103.2,17.3,22.5596,0
2016,Austin Peay,16,-5.099999999999994,69.5,104.5,17.2,51.2908,20.2271,31.90955,46.99684,24.6365,67.0404,28.6,109.6,16.7,17.0888,0
2013,North Carolina A&T,16,-5.299999999999997,65.5,93.2,17.8,45.6674,22.694,29.7923,42.5727,28.565,65.6131,25.98,98.5,18,22.9567,0
2011,UTSA,16,-5.299999999999997,66.7,101.8,16.9,48.9669,19.6892,29.7498,41.1452,29.8611,71.8795,25.48,107.1,18,20.759,0
2002,Winthrop,16,-5.299999999999997,65.9,97.3,NA,46.9902,21.1952,34.7349,39.9877,27.5933,65.5914,NA,102.6,NA,23.4796,0
2010,Winthrop,16,-5.599999999999994,64,90.7,17.5,41.5842,17.9725,33.8873,35.3135,19.0526,63.7072,37.28,96.3,18.4,22.4596,0
2016,Southern,16,-5.799999999999997,68.9,100.5,16.9,48.4824,16.2531,27.9896,38.10298,24.525,67.4253,25.89,106.3,17.5,21.7746,0
2012,Mississippi Valley State,16,-6.200000000000003,68.9,98,17,46.321,20.5765,33.2084,34.963,32.4185,64.4068,25.32,104.2,17.2,21.7484,0
2025,Mount St. Mary's,16,-6.3999999999999915,67.8,100.9,17.7,50.8955987717503,21.4510777705903,30.5290546400694,30.5015353121801,34.2539159109646,73.3221476510067,28.12,107.3,17.9,16.4781906300485,0
2010,Arkansas-Pine Bluff,16,-6.400000000000006,65.1,93.1,18.8,44.7413,24.4589,35.6718,48.4252,19.5291,66.7828,32.95,99.5,16.5,28.3951,0
2021,Mount St. Mary's,16,-6.599999999999994,61.6,94.5,20.1,48.5898468976632,20.0870778205182,31.3299232736573,29.8146655922643,31.3617606602476,67.027027027027,20.99,101.1,17.4,17.4703004891684,0
2018,Texas Southern,16,-6.6000000000000085,71.7,104.6,17.2,50.4500236854571,17.2071601538388,28.5276073619632,42.9180483183325,30.1399354144241,72.5165562913907,32.88,111.2,16.3,16.894018887723,0
2022,Texas A&M-Corpus Christi,16,-6.6000000000000085,69.4,96.6,15.9,47.1520687802257,19.6500943427825,34.018851756641,37.990327780763,24.3421052631579,74.2574257425743,33.85,103.2,17.2,24.5471014492754,0
2025,American University,16,-6.700000000000003,63.8,102.5,19.7,52.0281690140845,16.8552148747271,23.8049713193117,28.9577464788732,37.9695885509839,75.6809338521401,32.81,109.2,18,18.4350132625995,0
2004,Lehigh,16,-7,63.4,97.7,NA,47.3601,21.696,33.1355,36.5776,28.2483,71.6522,NA,104.7,NA,20.7008,0
2024,Grambling,16,-7.1000000000000085,64.8,100.1,18.9,48.1077981651376,20.1270406110642,28.1663516068053,38.7614678899083,23.9221140472879,70.8579881656805,34.64,107.2,17.6,19.8343504795118,0
2023,Southeast Missouri State,16,-7.200000000000003,72.3,100.5,16,50.1215953307393,17.2804796214752,25,38.1809338521401,31.2714776632302,71.0828025477707,33.99,107.7,16.7,22.9632436528988,0
2014,Texas Southern,16,-7.399999999999992,65.7,106.7,17.2,51.6527,19.2595,33.574,49.2997,25.0101,71.25,26.31,114.1,18,16.9288,0
2016,Hampton,16,-7.400000000000006,71.2,99.8,16.1,46.742,18.7078,34.53815,41.25066,26.286,65.6051,29.87,107.2,17.3,21.0595,0
2015,Hampton,16,-7.400000000000006,69.2,96.6,17.2,45.5845,20.2288,31.78,43.8489,24.8082,65.1921,35.2,104,17.1,25.1362,0
2004,UTSA,16,-7.700000000000003,68.7,98,NA,48.2979,23.5223,34.3779,42.0669,28.7988,69.9422,NA,105.7,NA,19.6675,0
2018,Long Island University,16,-8.299999999999997,71.6,102.3,16.1,52.1255060728745,19.4601920733095,29.3921731890092,38.663967611336,31.0185185185185,69.6335078534031,24.45,110.6,17.1,18.0736761320031,0
2024,Howard,16,-8.300000000000011,67.8,105.6,17.9,51.7317207256734,21.4335586743669,33.7626494940202,42.0560747663551,32.2344322344322,75.1633986928105,30.57,113.9,16.7,20.8148446954417,0
2023,Fairleigh Dickinson,16,-8.399999999999991,68.7,106.7,17.3,51.2558139534884,16.3690172466578,30.9466984884646,27.906976744186,31.3769751693002,75.6666666666667,32.92,115.1,17.2,18.9497716894977,0
2003,South Carolina State,16,-8.599999999999994,71.7,96.4,NA,50.2078,26.6993,37.6587,46.437,21.5818,69.9488,NA,105,NA,22.4536,0
2002,Alcorn State,16,-8.700000000000003,73,100.1,NA,50.6926,22.587,39.4599,40.4901,21.2045,64.2105,NA,108.8,NA,20.2691,0
2025,Alabama State,16,-8.900000000000006,68.1,101.5,16.7,46.9827586206897,13.1433250758368,28.0340667139815,29.1288566243194,36.6202783300199,69.1588785046729,36.02,110.4,17.9,21.0381439244986,0
2013,Liberty,16,-9.299999999999995,64.4,101.3,18.1,48.5642,19.8519,29.0266,38.4009,30.5655,73.7537,28.74,110.6,17.8,21.9418,0
2004,Florida A&M,16,-9.399999999999991,70.9,98.9,NA,49.055,22.8223,32.2246,42.8571,35.1796,70.8171,NA,108.3,NA,22.6813,0
2007,Jackson State,16,-9.5,69.7,100.2,NA,46.3988,20.6371,34.2167,35.8648,23.8707,70.9016,29.96,109.7,NA,21.8975,0
2007,Florida A&M,16,-9.600000000000009,67.6,100.6,NA,50.2353,24.3402,37.627,44.9412,25.0113,65.3141,34.09,110.2,NA,18.3348,0
2024,Wagner,16,-10,61.6,96.4,20.2,45.1074660633484,15.8711991148754,29.0940766550523,26.4140271493213,33.5587929240375,70.0214132762313,23.46,106.4,17.9,17.5226586102719,0
2006,Hampton,16,-10.399999999999991,68.5,91.9,NA,46.1977,22.918,36.7142,36.7735,25.0472,61.8907,NA,102.3,NA,26.5007,0
2026,Lehigh,16,-10.399999999999991,66.9,102.7,18,53.2846715328467,17.4797393929763,22.7799227799228,32.1729365524986,32.1243523316062,72.9493891797557,29.88,113.1,18,19.5897865215571,0
2003,Texas Southern,16,-10.400000000000006,68.4,98.3,NA,50.2904,21.3289,36.2254,50.6969,25.1323,61.3975,NA,108.7,NA,16.9599,0
2016,Fairleigh Dickinson,16,-10.599999999999994,71.5,104.4,16.1,51.1538,17.6587,28.43882,33.28205,28.5656,69.6456,25.85,115,17.1,23.834,0
2004,Alabama State,16,-10.700000000000005,61.4,93.8,NA,47.6989,25.9724,36.4095,45.4306,27.2584,65.5572,NA,104.5,NA,20.805,0
2026,Prairie View A&M,16,-10.700000000000005,70.9,101.2,16.4,47.875816993464,16.0203895867468,27.1844660194175,42.755991285403,24.0204429301533,75.1592356687898,25.83,111.9,16.5,24.0246406570842,0
2023,Texas Southern,16,-11.199999999999989,69.1,95.4,17.4,46.0925449871465,20.258473798726,29.2483660130719,34.293059125964,20.8053691275168,66.2668665667166,36.66,106.6,16.7,21.886636326024,0
2016,Holy Cross,16,-11.400000000000006,63.6,97.1,19.3,47.9244,16.7702,23.11516,36.08302,33.2157,68.7316,26.9,108.5,17.6,18.5685,0
2019,North Carolina Central,16,-11.5,65.3,97.8,18.2,49.8826979472141,22.6936063283016,34.8119575699132,33.4897360703812,28.0760095011876,70.753064798599,31.02,109.3,17.9,17.8807947019868,0
2003,UNC Asheville,16,-12.299999999999995,68,101.2,NA,48.5939,22.3344,34.1586,36.2767,27.5924,75.969,NA,113.5,NA,19.2544,0
2005,Alabama A&M,16,-12.400000000000006,72.8,90.5,NA,44.9438,20.3053,31.3663,40.5743,27.0799,61.3846,NA,102.9,NA,18.3996,0
2025,St. Francis (PA),16,-12.799999999999995,67.1,99.7,18.1,51.8082663605052,19.6735333951101,25,23.9954075774971,35.1518026565465,72.488038277512,30.17,112.5,17.9,16.754617414248,0
2011,Alabama State,16,-13.200000000000005,63.6,92.8,18.9,44.212,23.5488,36.5497,45.7307,23.7814,61.1529,45.83,106,17.1,28.0957,0
2018,North Carolina Central,16,-13.400000000000006,65,96.6,18.2,50.4364429896345,20.8509148109238,32.9113924050633,30.3327877795963,24.9102333931777,68.1654676258993,35.32,110,17.4,20.4787234042553,0
2008,Coppin State,16,-14.399999999999991,62.9,92.4,NA,43.4534,21.8653,31.7415,36.6067,20.7146,71.237,38.46,106.8,NA,20.7164,0
2008,Mississippi Valley State,16,-15.199999999999989,63,91.9,NA,43.368,20.9781,32.3305,40.2812,22.4194,66.9196,30,107.1,NA,19.5684,0
